conceptType,ESCOUri,preferredLabel,altLabels,hiddenLabels,status,modifiedDate,scopeNote,inScheme,description,SkillGroupcode
SkillGroup,http://data.europa.eu/esco/skill/56c3ea4b-7cea-44da-969c-c21b07a55030,washing and maintaining textiles and clothing,maintaining textiles and clothing,,released,,"Excludes:
- Repairing or adjusting clothes

Examples:
- Iron textiles 
- Eliminate stains 
- Clean household linens","http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills","Washing or cleaning clothing and other textile products by hand or using a washing or laundry machine, maintaining textile items in good order.",S6.12
SkillGroup,http://data.europa.eu/esco/skill/57216e88-a0d3-4b8c-af6c-b8232b4f48c2,using precision hand tools,,,released,,"Examples:
- Use watchmaker's tools
- Use jewellery equipment","http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills","Using hand-held electronic, mechanical, electric, or optical tools for precision work.",S6.7.4
SkillGroup,http://data.europa.eu/esco/skill/5770f630-9b25-49f3-9d37-e93ec1799749,teaching and training,,,released,,"Excludes:
- Training animals","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Facilitating the acquisition of new knowledge and skills. Leading and guiding individuals and groups through a process in which they are taught the necessary skills and knowledge for life, future learning or for a particular job or set of jobs.",S1.3
SkillGroup,http://data.europa.eu/esco/skill/577ce84f-0d21-4f25-8307-99c53f6f8437,moving and lifting,,,released,2022-08-24T13:51:21.612Z,"Excludes:
- Specific skills involving lifting and moving people and animals
- Operation of machinery other than hand-held equipment","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Performing physical activities to move, load, unload or store objects or to climb structures, by hand or with the aid of equipment.",S6.2.0
SkillGroup,http://data.europa.eu/esco/skill/57a45369-afc1-4f5a-b157-6f18de506bab,constructing,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills","Building, repairing, installing and finishing interior and exterior structures.",S7.0
SkillGroup,http://data.europa.eu/esco/skill/57e6af87-8a6b-4ecb-88e5-7c80b582ddd7,using precision instrumentation and equipment,,,released,2022-06-19T15:45:14.266Z,"Excludes:
- Installing and setting up precision equipment","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Controlling, monitoring, and adjusting precision instrumentation and equipment for a wide range of purposes.",S8.6.0
SkillGroup,http://data.europa.eu/esco/skill/583b1fb5-be8d-41f0-aa81-0b6bef4793c2,installing plumbing or piping equipment or systems,,,released,,"Examples:
- Install fire sprinklers
- Install metal gas piping
- Repair plumbing systems","http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",Installing plumbing or piping equipment or systems.,S7.2.2
SkillGroup,http://data.europa.eu/esco/skill/587e1cd6-a376-4c8f-8369-187c128d72a3,processing information,,,released,,"Excludes:
- Skills in the use of specific ICT tools to process data","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Inputting, recording, transcribing and updating data using electronic or manual information systems.",S2.4
SkillGroup,http://data.europa.eu/esco/skill/58bd927f-e4cc-4b61-a679-cb91b3f8075a,following instructions and procedures,,,released,2022-06-19T15:45:14.266Z,"Examples:
- follow a brief
- follow signalling instructions
- read job ticket instructions","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",Following instructions given verbally or in writing and following standard or agreed procedures.,S1.8.5
SkillGroup,http://data.europa.eu/esco/skill/58beed15-8cf0-4bea-a24a-ad595768bba6,building and repairing structures,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills","Forming, shaping and joining materials to form structures such as buildings, bridges, or underground mines according to specifications and plans.",S7.1.0
SkillGroup,http://data.europa.eu/esco/skill/58edb789-d085-4e7d-8b6e-b70913bebfca,installing and assembling building fixtures,,,released,,"Examples:
- Install handrail
- Place drywall
- Install drop ceilings","http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills","Installing, assembling or constructing building fixtures such as drywall, doors, windows and staircases.",S7.1.7
SkillGroup,http://data.europa.eu/esco/skill/592525ab-b517-4c55-8c65-17e0f5d99205,assembling electrical and electronic products,,,released,,"Excludes:
- Operation of automated assembly equipment
- Installation, repair and maintenance of devices
- Fabrication of decorative objects 
- Fabrication of medical, orthotic and prosthetic devices

Examples:
- Assemble mechatronic devices
- Assemble electrical components","http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills","Assembling electrical and electronic products, excluding medical or prosthetic devices, by hand or using hand-held tools and equipment.",S6.5.3
SkillGroup,http://data.europa.eu/esco/skill/59c46f34-bffd-4859-adf4-3839c2a73821,constructing,,,released,2020-12-10T13:23:35.251Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Building, repairing, installing and finishing interior and exterior structures.",S7.0.0
SkillGroup,http://data.europa.eu/esco/skill/5bcec244-3efe-45ac-8891-0ab4a91e9c48,complying with health and safety procedures,,,released,2021-09-30T13:21:36.327Z,"Examples:
- follow hygienic work practices
- use personal protection equipment
- protect health and well-being while using digital technologies

Excludes:
- attend to personal hygiene","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Ensuring compliance to rules, standards, guidelines laws or good practices relating to the health and safety of oneself, co-workers, employees and the public.",S3.3.1
SkillGroup,http://data.europa.eu/esco/skill/5c26881e-2759-4a38-b136-5e0f6071b524,"organising, planning and scheduling work and activities",organising and planning,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Directing activities and tasks, establishing schedules and co-ordinating the activities of groups and individuals to complete objectives on time and within budget.",S4.2
SkillGroup,http://data.europa.eu/esco/skill/5c2d5780-23ed-4372-bb8d-c1846ee404ae,monitoring financial and economic resources and activity,,,released,,"Excludes:
- Testing and analysing substances

Examples:
- Monitor production costs
- Monitor financial accounts
- Monitor bond markets","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Monitor parameters to maintain awareness of levels of financial resources and expenditure, stocks, and the economic environment.",S2.8.3
SkillGroup,http://data.europa.eu/esco/skill/5d1d2d04-5510-4918-a437-7f57d570483a,installing roofing,,,released,,"Examples:
- Install metal roofing
- Install gutters
- Attach roofing cover","http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills","Constructing, installing and maintaining roofs and gutters.",S7.1.5
SkillGroup,http://data.europa.eu/esco/skill/5dbb69d2-9e1b-4e0f-b8c0-0bac709729cf,weighing,,,released,,"Examples:
- weigh merchandise","http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",Measuring the weight of objects and people.,S2.5.2
SkillGroup,http://data.europa.eu/esco/skill/5ea47148-5289-49f2-80f8-bb1f54b37de0,applying protective or decorative solutions or coatings,,,released,,"Examples:
- Paint surfaces 
- Hang wallpaper","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Applying paint, lacquer, wallpaper or other coatings to surfaces or objects using brushes, rollers, paint spray guns or similar equipment.",S7.3.3
SkillGroup,http://data.europa.eu/esco/skill/5f92ff3e-288b-44aa-864d-5ebb1adb7925,styling hair and providing beauty treatments,,,released,,"Examples:
- apply nail polish
- use hair removal techniques","http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills","Grooming, styling or removing hair, applying make-up and providing beauty treatments, to meet the appearance desired by clients or required for the purposes such as theatrical performance.",S3.6.4
SkillGroup,http://data.europa.eu/esco/skill/6107b01a-3dac-4a03-ac9c-1044e4af0307,counselling,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills","Responding to clients' needs by interpreting their emotional and motivational states, and determining and providing appropriate support or interventions.",S3.1
SkillGroup,http://data.europa.eu/esco/skill/6115ff80-3d84-4e87-8e2b-6ede7ee004b4,applying cultural skills and competences,"appreciating and expressing cultural, artistic or musical concepts",,released,2021-08-30T16:54:02.907Z,Creativity and respecting diversity underpin the skills and competences under this heading.,"http://data.europa.eu/esco/concept-scheme/skill-transversal-groups
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Express and interpret ideas, experiences and emotions creatively. Adopt an openness to learning from different cultural and artistic expressions. ",T6.4
SkillGroup,http://data.europa.eu/esco/skill/61d1dab2-6007-4b7c-9380-cd88207fa30f,disposing of non-hazardous waste or debris,,,released,2020-12-10T16:56:34.388Z,"Examples:
- Handle fish harvesting waste 
- Collect domestic waste","http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",Collecting and disposing of unwanted non-hazardous materials according to established waste management procedures.,S6.13.2
SkillGroup,http://data.europa.eu/esco/skill/62023d5b-22ea-442e-ac46-39eb83c986fb,assembling furniture,,,released,,"Excludes:
- Operation of automated assembly equipment
- Fabrication of decorative objects

Examples:
- Assemble prefabricated furniture
- Repair furniture frames","http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",Assembling and repairing furniture by hand or using hand-held tools and equipment.,S6.5.5
SkillGroup,http://data.europa.eu/esco/skill/62afcfdd-a2a6-4143-bafb-59c77e15a01c,advising on products and services,,,released,2021-03-30T12:20:05.78Z,"Examples:
- advise customers on new equipment
- provide advice on travel destinations","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",Advising others on products or services explaining technical details.,S1.5.3
SkillGroup,http://data.europa.eu/esco/skill/64acded2-d944-4f85-a703-cfe9375f706a,operating agricultural or forestry equipment,,,released,,"Examples:
- Operate agricultural machinery
- Operate tractor
- Operate forestry machinery","http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills","Operating mobile equipment specifically designed for agricultural or forestry purposes, such as cultivating land or harvesting crops and trees.",S8.1.2
SkillGroup,http://data.europa.eu/esco/skill/64aeee4d-3791-4448-8ed8-9b49ad04f2fb,translating and interpreting,,,released,2021-09-20T12:11:22.451Z,"Examples:
- translate spoken language
- translate texts
- interpret languages in conferences

Excludes:
- skills and knowledge related to a specific language or dialect.
","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Translate one language into another language in written or spoken form. Match words and expressions with their corresponding brothers in other languages, while making sure that the message and nuances of the original text are preserved.",S1.15.2
