"ID","ORIGINURI","UUIDHISTORY","CODE","CREATEDAT","UPDATEDAT","SCOPENOTE","PREFERREDLABEL","ALTLABELS","DESCRIPTION"
"687671b3ebd2bf665349a534","http://data.europa.eu/esco/skill/663e753c-2fc4-4bf6-9a06-a6ab2d705238","4d9232d1-d857-44d4-aa0f-f1183feab844
40310318-9f3f-4d50-ba5f-a9f762a76ca2
88534751-1a67-4883-8407-c6d07f8d1564
df6f31bf-beb8-4692-ad59-ef06be15cd26","S1.6.3","2025-07-15T15:20:19.560Z","2025-07-15T15:20:19.560Z","Excluye:
- Realizar transacciones financieras

Ejemplos:
- Comprar espacios publicitarios
- Pedir suministros de construcción
- Adquirir maquinaria eléctrica
- Comprar frutas y verduras","adquirir bienes o servicios","adquirir bienes o servicios","Comprar y pedir bienes, servicios y suministros."
"687671b3ebd2bf665349a535","http://data.europa.eu/esco/skill/66fdc34c-2326-4baa-b8ff-7a1d1015fe3a","55f3c096-e9b4-468d-946a-b0f6287eaeec
c68ccbd2-cde6-42a4-8d30-a5c08ffaf25b
7372daf4-6d3e-4d7b-b4eb-fd29bfb6c5d6
1a2578ad-848e-4e1d-b90c-8cc063f9b311","T2.2","2025-07-15T15:20:19.561Z","2025-07-15T15:20:19.561Z","","planificar y organizar","planificar y organizar
habilidades de organización
planificar actividades
capacidades de planificación
planificación del trabajo
habilidades de planificación","Dirigir actividades y tareas, establecer horarios y coordinar las actividades de grupos e individuos para completar los objetivos a tiempo y dentro del presupuesto."
"687671b3ebd2bf665349a536","http://data.europa.eu/esco/skill/682bb7ca-dbe9-4c33-9c7a-1ae56e28516e","bf618908-8187-4626-95dd-9baebf5b594e
606a77e6-850c-430d-89ca-5d0ab6cc6f22
e82813c0-eb0c-45cc-949a-9c5ad1b42b45
f930119c-b7c7-47ad-a1d1-ba1110206979","S6.2.1","2025-07-15T15:20:19.561Z","2025-07-15T15:20:19.561Z","Excluye:
- Operación de maquinaria que no sea equipo manual

Ejemplos:
- Estibar carga
- Asegurar la carga en barcos
- Descargar suministros","cargar y descargar mercancías y materiales","cargar y descargar mercancías y materiales","Cargar, asegurar o descargar productos, materiales o equipos para su transporte, almacenamiento o procesamiento posterior a mano o utilizando equipos manuales o de funcionamiento manual."
"687671b3ebd2bf665349a537","http://data.europa.eu/esco/skill/6889a21c-837b-49a2-be61-bb6010ab63f4","32a0cf25-298b-41e9-8183-2bf35088dd14
f258367b-c4d7-44cb-a9e0-1bce0afb5cb1
6d782b83-f39e-4ed3-a02e-02e3ea687d65
c22e265c-73be-4398-95a2-2f5a54066078","S1.7","2025-07-15T15:20:19.561Z","2025-07-15T15:20:19.561Z","","obtener información verbalmente","obtener información verbalmente
interacción verbal","Hacer preguntas y escuchar a los demás para obtener información."
"687671b3ebd2bf665349a538","http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c","9e115727-70e7-4236-a030-34d4560e115e
34a9e3c5-7694-4fc4-a5a2-170ea39e75eb
72462e25-1f5b-4e0e-a224-62cc040e6ff9
1ce43109-963b-46c2-99d4-51380c24d4f3","S5.5.2","2025-07-15T15:20:19.561Z","2025-07-15T15:20:19.561Z","Ejemplos:
- Crear archivos digitales
- Digitalizar documentos
- Usar software de hojas de cálculo
- Realizar la limpieza de datos","gestionar, recopilar y almacenar datos digitales","gestionar, recopilar y almacenar datos digitales","Utilizar herramientas digitales para organizar, recopilar, almacenar, recuperar y archivar datos, información y contenido digital."
"687671b3ebd2bf665349a539","http://data.europa.eu/esco/skill/6c4fa8c8-e9e1-49b5-897f-6b61fe649488","82df9578-4d7d-40ea-8e6e-e3a8e6b57d95
9df4e7d6-9e38-45f8-8c17-328356f2353b
e79dfd04-d6eb-4a9f-87ca-ce397799cd22
8a8fddfc-6252-4315-b344-910a699b51e3","S1.3.3","2025-07-15T15:20:19.561Z","2025-07-15T15:20:19.561Z","Ejemplos:
- Enseñar procedimientos a la tripulación de cabina
- Capacitar a los operadores en el uso de maquinaria minera
- Demostrar la funcionalidad de los productos de software

Excluye:
- Enseñar asignaturas profesionales como parte del aprendizaje formal
- Enseñar procedimientos y normas de seguridad
- Entrenar","capacitar en procedimientos operativos","capacitar en procedimientos operativos","Capacitar a empleados, estudiantes o clientes en procedimientos operativos en el lugar de trabajo y demostrar el uso de equipos o productos."
"687671b3ebd2bf665349a53a","http://data.europa.eu/esco/skill/6c6957bf-cf1f-4483-9c7e-1655f251b01a","c804f7c8-d178-4f46-bf9d-ae90c60e9fde
fc3ab2d9-6afe-437b-bb30-99e863cdedbc
28699a7f-4a3d-498e-a5a0-f45d23f6ab94
df8b7d39-e505-4540-88d1-c8487e5d8c8f","T6.5","2025-07-15T15:20:19.561Z","2025-07-15T15:20:19.561Z","","aplicar habilidades y competencias empresariales y financieras","aplicar habilidades y competencias empresariales y financieras
alfabetización financiera y empresarial","Gestionar las finanzas y los recursos propios y de otros. Demostrar perseverancia, apertura a las oportunidades y los riesgos, capacidad para movilizar recursos y voluntad de aprender de la experiencia."
"687671b3ebd2bf665349a53b","http://data.europa.eu/esco/skill/6d0cad66-82dd-4854-a03a-68232942c68d","0dc18794-012e-4bb0-b165-08dd17d6ac47
f472269a-e4b3-4d03-a2bf-c554076f71d6
206c2b02-f426-447d-b50d-390dacded66c
12267d6c-70ca-41b7-be3c-3cc44acdcd27","S7.1.2","2025-07-15T15:20:19.561Z","2025-07-15T15:20:19.561Z","Ejemplos:
- Montar estructuras de armadura
- Reforzar hormigón

Excluye:
- Instalar cubiertas metálicas","instalar componentes de madera y metal","instalar componentes de madera y metal","Instalar, montar y reparar piezas estructurales de madera o metal."
"687671b3ebd2bf665349a53c","http://data.europa.eu/esco/skill/6d535249-ac7c-4e44-8ada-09305c3a3900","7e1ecaf8-d645-4956-bf70-3b853eee74b4
5e881f1a-9ee4-4b8a-a1cd-b18250993c2b
e4faa602-cea0-4206-9d4a-e4ec62d3a783
72f78a1b-d86a-4d79-b19b-44ddb0d66099","S6.6.0","2025-07-15T15:20:19.561Z","2025-07-15T15:20:19.561Z","Excluye:
- Funcionamiento de equipos o máquinas de montaje automatizados
- Reparación de estructuras de edificios y productos y componentes mecánicos, eléctricos y electrónicos","hacer moldes, fundiciones, modelos y patrones","hacer moldes, fundiciones, modelos y patrones","Hacer moldes, fundiciones y patrones o plantillas bidimensionales y hacer modelos tridimensionales de productos."
"687671b3ebd2bf665349a53d","http://data.europa.eu/esco/skill/6e62e776-fbfa-486c-a6df-58cd239c86fe","fbb7391a-275f-41a2-809d-475aad9d8af5
2a18a42f-4307-415d-948e-945e54504866
3c4f9136-e0c4-456e-b28e-69149edf9e35
e21225fc-df19-41ef-be1b-ba15e8c0d22c","S1.13.3","2025-07-15T15:20:19.561Z","2025-07-15T15:20:19.561Z","Ejemplos:
- Escribir manuales
- Redactar legislación
- Proporcionar documentación para el usuario

Excluye:
- Revisar traducciones
- Escribir programas informáticos / codificación","redacción técnica o académica","redacción técnica o académica","Escribir texto original de naturaleza principalmente funcional, técnica o académica; editar texto."
"687671b3ebd2bf665349a53e","http://data.europa.eu/esco/skill/6ee936b0-4e0c-4e04-97c7-1f4ee9230d67","7e3479bd-58f3-463d-8c0b-34e6cd21cb3b
e24c4622-c539-4473-801e-ed519dceab3c
031caef7-d36e-4fc1-9261-b9a0461dbda6
f020253a-e05c-4447-82bd-777648b45045","S4.1.0","2025-07-15T15:20:19.561Z","2025-07-15T15:20:19.561Z","","desarrollar objetivos y estrategias","desarrollar objetivos y estrategias
planificación estratégica","Imaginar un estado futuro y desarrollar estrategias, metas, objetivos y planes de acción para lograrlo."
"687671b3ebd2bf665349a53f","http://data.europa.eu/esco/skill/6f142deb-03a9-4cd7-94ce-e0f023ae2169","d8df972e-b564-4141-af28-97da1d681858
41fe1c27-2a4b-44ce-b79f-76b7c64d6ae7
7a434d5b-93bd-4431-8608-e0f3607ab9fc
0ca0d1a4-1971-4beb-bad0-8728e044cf32","T4.1","2025-07-15T15:20:19.561Z","2025-07-15T15:20:19.561Z","","comunicarse","comunicarse
habilidades de comunicación
utilizar el lenguaje, los símbolos y el texto eficazmente
habilidades verbales
comunicación
habilidades conversacionales
habilidades de argumentación
habilidades de escritura","Expresar e intercambiar información, ideas, conceptos, pensamientos y sentimientos, y resolver desacuerdos en contextos formales e informales, mediante el uso de sistemas compartidos de palabras, signos y reglas."
"687671b3ebd2bf665349a4dc","http://data.europa.eu/esco/skill/2f661409-3e56-46ab-95d7-6ec7786fc1c0","2209903c-3698-475a-9f64-ea05ba30b4d1
027c3f58-b87e-4180-9fac-3a5750f669d6
b9528edd-fe84-4cca-949d-1d489a3a2ad5
aa1f60b9-b311-4f16-9ab5-a14e7d5c5b36","S1.13","2025-07-15T15:20:19.555Z","2025-07-15T15:20:19.555Z","Excluye:
- Habilidades generales de escritura/alfabetización
- Escritura de programas informáticos/codificación","escribir y componer","escribir y componer","Escribir texto o componer música, creando trabajos originales en cuanto a formato, estilo y contenido."
"687671b3ebd2bf665349a4dd","http://data.europa.eu/esco/skill/30b280e7-2468-440b-a78f-f1e7f515d60a","b212b371-0f28-468d-acc1-be3544c7fec3
c1ec882b-e540-4f23-948a-4bcb5562ca1d
428bf5c0-b8fa-4909-94e7-0c98af9c2870
1afb9c62-18f3-4060-9c9b-7bb171acfd35","S6.2.4","2025-07-15T15:20:19.555Z","2025-07-15T15:20:19.555Z","","colocar materiales, herramientas o equipos","colocar materiales, herramientas o equipos","Colocar piezas de trabajo, materiales, herramientas o equipos en la posición correcta para el montaje o trabajos posteriores."
"687671b3ebd2bf665349a4de","http://data.europa.eu/esco/skill/31397e38-43b9-43ba-943f-192b834e6b54","0b867a70-7877-4a0e-b9de-57e03ed65c87
d731e218-0d4d-4717-96ce-cdbbb0b818fa
a5c98677-c129-4c04-8709-57fee88b0446
926c1eaa-3378-4bb1-9456-c8387f0473f8","S1.7.0","2025-07-15T15:20:19.555Z","2025-07-15T15:20:19.555Z","","obtener información verbalmente","obtener información verbalmente
interacción verbal","Hacer preguntas y escuchar a los demás para obtener información."
"687671b3ebd2bf665349a4df","http://data.europa.eu/esco/skill/316df5b7-31c4-4f4e-ae69-aad1b873b995","577db89e-e1ec-4e7b-ba40-bbbcf65028f2
b53f9a70-a7ee-4e69-b116-b98772b4b6dc
c4a834da-f416-43ad-914e-8bea9538710f
3fe08e50-d3bb-46eb-bdbf-272723a0c934","S2.1.3","2025-07-15T15:20:19.555Z","2025-07-15T15:20:19.555Z","Ejemplos:
- Leer planos
- Interpretar diagramas eléctricos","interpretar documentación y diagramas técnicos","interpretar documentación y diagramas técnicos","Leer e interpretar documentación como planos, diagramas de cableado eléctrico, planos arquitectónicos."
"687671b3ebd2bf665349a4e0","http://data.europa.eu/esco/skill/323b3684-86ec-40fa-81b4-bc52694ef168","18522ea6-6d9c-415c-8bfd-782ae138cb00
81a8d0ec-68b6-4631-a0b5-1a7d9a54371a
873807de-23aa-4b53-9aa7-3f194ea11297
323871e4-be89-40a9-8e2c-b318382828a3","S1.1","2025-07-15T15:20:19.555Z","2025-07-15T15:20:19.555Z","","negociar","negociar","Intercambiar ideas mientras se analizan los problemas y los intereses en juego, permitiendo que las partes opuestas resuelvan disputas y lleguen a un acuerdo, o tomando decisiones para resolver disputas o impartir justicia."
"687671b3ebd2bf665349a4e1","http://data.europa.eu/esco/skill/325a3d29-a235-4182-9128-782c0f4b2dcc","0f39c9d0-7402-4363-97c5-1cddc3ebd5fa
87f419b7-7ed0-4e38-81ff-ef1d7f6a3e85
0fbef20c-24b6-4247-8505-002b4a76af06
8142958a-b340-4874-bdb3-d3e07ff25869","S2.2","2025-07-15T15:20:19.556Z","2025-07-15T15:20:19.556Z","Excluye:
- Escribir informes o documentos que requieran la redacción de texto original","documentar y registrar información","documentar y registrar información","Mantener registros de información, transacciones y actividades en formato digital, papel u otros formatos."
"687671b3ebd2bf665349a4e2","http://data.europa.eu/esco/skill/32c017fd-28ab-4051-bf68-74de952c2f77","d703534d-d75b-4cab-80a8-430e63a2c31d
79f019b4-f5ff-4d32-8243-58ed0eb95570
d30dbf7d-2520-47c8-b678-32d8ae5738e7
e096ae82-4aed-4a03-a590-6550e8bd361e","S2.3.0","2025-07-15T15:20:19.556Z","2025-07-15T15:20:19.556Z","Ejemplos:
- Gestionar archivos digitales
- Supervisar la gestión de registros
- Organizar información","gestionar información","gestionar información","Establecer y gestionar sistemas manuales o electrónicos para almacenar, seleccionar, organizar, recuperar, distribuir y proteger la información."
"687671b3ebd2bf665349a4e3","http://data.europa.eu/esco/skill/32c854c1-6f1f-4f1c-8e4c-368a68a10db3","6d5cef6b-2c8d-45e4-ab68-23c785453257
cae25621-a845-457d-b2dc-f82f5d123670
23751a4e-8720-4df2-834c-f3706c58fc54
9e48263c-b7f0-4c76-82ef-b6d1c4c29c1b","S1.11.3","2025-07-15T15:20:19.556Z","2025-07-15T15:20:19.556Z","Ejemplos:
- Recopilar recetas de cocina
- Crear nuevos productos alimenticios
- Desarrollar nuevos productos de confitería","desarrollar recetas o menús","desarrollar recetas o menús","Combinar ideas innovadoras y creativas para crear nuevas recetas de productos alimenticios y bebidas y para crear nuevos menús."
"687671b3ebd2bf665349a4e4","http://data.europa.eu/esco/skill/335228d2-297d-4e0e-a6ee-bc6a8dc110d9","441593f7-3303-42b8-b3b6-2125f77399a4
665afc19-7d14-40af-8913-21ea9c126288
7f4edfb3-958b-4bc5-9fe8-7368bc79375c
39c4b0fe-3304-4f38-8b9b-8edff947c42d","S","2025-07-15T15:20:19.556Z","2025-07-15T15:20:19.556Z","","habilidades","habilidades",""
"687671b3ebd2bf665349a4e5","http://data.europa.eu/esco/skill/335be43a-3267-400e-b5cb-c9e234dc7544","58ee279d-8819-4d97-aeb8-568bf790f3ae
aa41bc77-2f7e-4d71-a262-520b2215d141
69125489-c519-4ebf-90c5-78eb35c79072
66d9727b-1f9f-4081-8a91-12d6f96f17e0","S1.3.1","2025-07-15T15:20:19.556Z","2025-07-15T15:20:19.556Z","Ejemplos:
- Dar clases teóricas a pilotos
- Enseñar biología
- Enseñar habilidades básicas de cálculo
- Enseñar principios de artes industriales","enseñar materias académicas o profesionales","enseñar materias académicas o profesionales","Instruir a los estudiantes en la teoría y la práctica de materias académicas o profesionales."
"687671b3ebd2bf665349a4e6","http://data.europa.eu/esco/skill/3374fb57-056f-49e0-9fc5-000465e13794","f3877777-0e35-44cc-8bee-53b469a46ae8
dc71d9a2-933f-42bf-b82d-cd93595ee3e4
92dc3c99-44e6-4367-852a-fd9a7e9f2dc6
65e7165a-7090-4bb1-9bd3-05b055f8342e","S1.3.2","2025-07-15T15:20:19.556Z","2025-07-15T15:20:19.556Z","Ejemplos:
- Educar a los empleados sobre los riesgos laborales
- Proporcionar formación en seguridad a bordo
- Capacitar al personal en procedimientos de seguridad
- Educar al público sobre seguridad contra incendios","enseñar procedimientos de seguridad","enseñar procedimientos de seguridad","Enseñar procedimientos o normas de seguridad a otras personas."
"687671b3ebd2bf665349a4e7","http://data.europa.eu/esco/skill/3399045f-8078-4066-8b46-475b49b260ab","424c05ac-a26b-42f8-b331-89ee14079614
a3b8ce8f-4a14-4790-bca1-5ec40a07ee6c
438bf03f-74d7-4cb5-80f6-cf36db5680c6
03674929-5465-4bea-969e-8402e40bd588","T1.3","2025-07-15T15:20:19.556Z","2025-07-15T15:20:19.556Z","El grupo se limita a las habilidades digitales básicas que son cada vez más importantes en el aprendizaje, el trabajo y la vida privada. Se basa en el marco DigCOMP 2.1, en particular en los niveles de competencia 1 y 2. Las habilidades DigComp 2.1 de nivel de competencia 3 y superior no se consideran transversales. Las habilidades relacionadas con la alfabetización informacional y de datos o la alfabetización mediática se enumeran en 2.1.1 Evaluar críticamente la información y sus fuentes.","trabajar con dispositivos y aplicaciones digitales","trabajar con dispositivos y aplicaciones digitales
alfabetización informática
trabajar con ordenadores
competencias digitales
competencias digitales y basadas en la tecnología","Realizar tareas digitales sencillas, como operar hardware ya configurado, buscar información a través de búsquedas web, utilizar software estándar para comunicarse o colaborar con otros o para crear y editar contenido sencillo y elegir entre medidas estándar para proteger dispositivos, datos personales y privacidad en entornos digitales."
"687671b3ebd2bf665349a4e8","http://data.europa.eu/esco/skill/34691a8a-ec8e-4eaa-b6e7-f4dbf144c644","3f10fa99-088d-4d2a-afae-9ae3e5107d9e
c0ce9ed5-ded7-44ad-9b59-414e136d8483
065236a6-dd55-4af9-9400-6b877fde4f22
d543bfa5-4e03-4294-b1a4-74785561f5b2","S1.5.2","2025-07-15T15:20:19.556Z","2025-07-15T15:20:19.556Z","Ejemplos:
- Asesorar sobre inversiones
- Explicar tecnicismos financieros a los clientes","proporcionar asesoramiento financiero","proporcionar asesoramiento financiero","Explicar información financiera y proporcionar asesoramiento financiero."
"687671b3ebd2bf665349a4e9","http://data.europa.eu/esco/skill/347aa7ee-b640-41cc-ae7c-3c5eafda9fda","c1639d25-cc1b-4390-8713-5098d7415048
52ae14d1-1a9a-4363-8c2b-e64eafe84917
1b3296eb-c390-463d-8792-feb1215493be
f6736aeb-6f7a-4685-be68-bd5ee946d34a","S2.5.0","2025-07-15T15:20:19.556Z","2025-07-15T15:20:19.556Z","","medir propiedades físicas","medir propiedades físicas","Medir las dimensiones, el peso, la densidad y otras propiedades físicas de objetos, materiales y espacios."
"687671b3ebd2bf665349a4ea","http://data.europa.eu/esco/skill/35045957-e9e4-44b1-801a-9a49f6efaece","f7b564e0-d20d-4f12-8751-818ce16c6b8a
137fa092-388e-4a53-bf14-45043ef0b5bd
aafd38ba-4c3f-4b87-b284-a10d7aa1ab74
2d346085-7c29-40db-b1c8-b09109057bcc","S6.1.2","2025-07-15T15:20:19.556Z","2025-07-15T15:20:19.556Z","Ejemplos:
- Asignar códigos a artículos de productos
- Cambiar etiquetas de estantería
- Etiquetar muestras","marcar materiales u objetos para su identificación","marcar materiales u objetos para su identificación","Marcar o etiquetar objetos o materiales para su identificación por tipo o individualmente."
"687671b3ebd2bf665349a4eb","http://data.europa.eu/esco/skill/35dc2a23-cdc3-4291-930f-927ba2911949","6d400a80-04a8-4d83-bb3f-3f72499c0fa4
8c1c0364-34b0-4065-862e-d4b847715947
d1402dd0-b4f4-400c-a2c5-6620afec933b
225cd843-e7e8-401b-8a4c-fd7b910311fe","S3.3.7","2025-07-15T15:20:19.556Z","2025-07-15T15:20:19.556Z","Ejemplos:
- Aplicar la ley de inmigración
- Asegurar el cumplimiento de las aduanas
- Cumplir con las normas de construcción

Excluye:
- Cumplir con las directrices de la organización
- Proteger la biodiversidad","garantizar el cumplimiento de la legislación","garantizar el cumplimiento de la legislación","Garantizar el cumplimiento de las leyes y la legislación nacional o internacional."
"687671b3ebd2bf665349a4ec","http://data.europa.eu/esco/skill/36c9717b-e53a-4d16-b7df-b6555eff43f8","73482e42-e073-41e2-9cef-40c51903812b
8823c073-e23e-45ad-989b-038362098d55
71e420b2-912f-4816-a71e-e606901829b3
7c863400-74a4-461d-9d49-5faaa17262a4","S8.3.0","2025-07-15T15:20:19.556Z","2025-07-15T15:20:19.556Z","Ejemplos:
- Operar equipos mecánicos de barcos
- Operar embarcaciones pequeñas
- Utilizar equipos de buques pesqueros
- Navegar por las vías navegables interiores europeas
- Guiar embarcaciones","operar embarcaciones","operar embarcaciones
operar barcos y botes","Operar y controlar el movimiento de embarcaciones y buques submarinos, incluidos barcos, botes y otros tipos de embarcaciones."
"687671b3ebd2bf665349a4ed","http://data.europa.eu/esco/skill/37272760-957a-4c34-b4f3-780ee285334d","1c628626-66fb-4765-84b1-a5333763c212
24522cb0-d580-425f-8b3d-df1432a4b964
c17e814e-9194-4fef-9b2b-83a10cbf2847
55304a64-8d3c-46e8-bd46-4aed8d4116da","S4.1.2","2025-07-15T15:20:19.556Z","2025-07-15T15:20:19.556Z","Ejemplos:
- Desarrollar un caso de negocio
- Elaborar un plan de marketing y ventas
- Crear un plan financiero","desarrollar planes financieros, empresariales o de marketing","desarrollar planes financieros, empresariales o de marketing","Prever y desarrollar estrategias y planes para empresas y organizaciones destinados a fines como el establecimiento de nuevos mercados, la renovación de los equipos y la maquinaria de una empresa, la implementación de estrategias de precios y la restauración o el mantenimiento de la viabilidad financiera."
